,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,devices_laptop_brand,devices_laptop_year,devices_phone_brand,devices_phone_year,addr_city,addr_district,addr_postal
566,567,Ashley Jacobs,20.0,female,70.0,,Manntown,,1970-09-14 00:00:00,data science,78,active,3.45,average,244.0,2013-12-09 00:00:00,"Apartment 42, New Catherineport district, Tashkent, UZ, 100081","admit, new",2.0,1.0,4.0,"high, me",5.0,674.0,897.0,HP,2015.0,Xiaomi,2023.0,Tashkent,New Catherineport,100081
567,568,,19.0,male,92.0,,Bethside,,1996-09-01 07:48:34,data science,100,active,3.7,good,196.0,2023-06-02 00:00:00,UZ 100443 Tashkent South Matthew,"most, a",4.0,4.0,5.0,"yard, walk",2.0,1488.0,640.0,Lenovo,2016.0,Samsung,2022.0,Tashkent,South Matthew,100443
568,569,,22.0,female,77.0,,Johnborough,,2003-04-21 00:00:00,data science,110,inactive,0.0,excellent,300.0,,UZ 100187 Tashkent Garciaberg,"coach, air",1.0,1.0,3.0,"wait, guy",5.0,513.0,772.0,Dell,2018.0,Xiaomi,2024.0,Tashkent,Garciaberg,100187
569,570,Haley Johnson,,male,74.0,+1-937-580-0127,Goodwintown,,2023-06-12 23:49:26,data science,100,active,4.5,excellent,282.0,2012-08-23 05:42:00,UZ 100802 Tashkent East Andrewstad,"simple, play",2.0,3.0,1.0,"benefit, structure",1.0,985.0,314.0,Dell,2018.0,Apple,2018.0,Tashkent,East Andrewstad,100802
570,571,Amanda Gonzalez,21.0,,,,West Jefferyside,xle@moore-maxwell.info,2019-12-26 10:26:00,data science,110,pending,3.66,excellent,192.0,2001-01-30 00:00:00,"Apartment 35, South Jeanettefurt district, Tashkent, UZ, 100371","reduce, all",,,,,,,,,,,,Tashkent,South Jeanettefurt,100371
571,572,Ryan Simmons,22.0,male,93.0,+1-456-713-5387,Jocelynton,,2011-01-13 19:27:46,data science,110,inactive,,good,103.0,1992-09-26 21:37:30,"Apartment 7, South Scott district, Tashkent, UZ, 100855","true, everything",4.0,5.0,3.0,"spring, knowledge",4.0,1055.0,877.0,Dell,2020.0,Apple,2021.0,Tashkent,South Scott,100855
572,573,David Adams,20.0,female,79.0,+1-825-412-0539,South Juan,garciajennifer@luna-kent.info,1996-11-27 00:00:00,python,110,active,3.7,excellent,177.0,2014-07-10 19:50:13,UZ 100593 Tashkent Loganmouth,,,,,,,,,,,,,Tashkent,Loganmouth,100593
573,574,,21.0,female,,+1-644-867-5819,South Nicole,,1985-06-21 11:08:00,data science,119,active,0.0,excellent,171.0,2009-01-16 00:00:00,"11917 Michael Creek, Hessborough",,,,,,,,,,,,,Hessborough,,
574,575,,20.0,male,87.0,+1-761-695-5562,North Emilyfurt,,2017-07-20 00:00:00,ds,110,inactive,3.7,,169.0,1987-05-10 00:00:00,UZ 100298 Tashkent Wattsberg,,,,,,,,,,,,,Tashkent,Wattsberg,100298
575,576,,20.0,female,90.0,,Port Matthew,lwright@yahoo.com,2001-06-21 09:58:18,python,113,pending,,average,147.0,2024-10-27 23:24:25,"Apartment 42, Port Carlos district, Tashkent, UZ, 100983","front, deal",2.0,4.0,3.0,"affect, sound",1.0,1024.0,468.0,Lenovo,2023.0,Xiaomi,2018.0,Tashkent,Port Carlos,100983
576,577,,18.0,female,91.0,,Adrienneside,,2017-03-17 01:02:00,python,100,pending,2.0,average,88.0,2011-08-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","recognize, mention",4.0,4.0,4.0,"glass, future",3.0,1330.0,904.0,HP,2020.0,Xiaomi,2020.0,,,
577,578,Michael Williams,20.0,,80.0,+1-540-460-9543,Coleview,,1986-08-13 00:00:00,ds,89,pending,,good,182.0,1995-07-26 07:41:20,"BROKEN,ADDRESS,DATA,,,","southern, teach",2.0,2.0,1.0,"office, notice",5.0,1002.0,1037.0,HP,2022.0,Apple,2020.0,,,
578,579,,22.0,male,60.0,,South Kevinland,hollybarnes@ortiz-rodriguez.com,1980-02-11 00:00:00,python,76,active,3.7,excellent,167.0,2022-07-28 05:42:16,"66803 Barrett Lodge Suite 303, Amandaside",,,,,,,,,,,,,Amandaside,,
579,580,Christopher Sanchez,21.0,,,,New Erik,kathryn31@price.biz,2011-09-08 00:00:00,data science,110,pending,2.0,good,169.0,,"51394 Benjamin Green, Durantown","herself, debate",3.0,2.0,4.0,"party, put",1.0,1463.0,1482.0,HP,2023.0,Xiaomi,2024.0,Durantown,,
580,581,Kathleen Lambert,20.0,male,99.0,,Port Kelly,nrose@wright-brewer.biz,2016-07-24 11:45:00,data science,65,inactive,,good,165.0,2011-01-05 18:22:00,UZ 100644 Tashkent Lake Robertland,"attack, new",,,,,,,,,,,,Tashkent,Lake Robertland,100644
581,582,Traci Guerra,18.0,female,,,Ashleyville,,1982-11-04 20:35:16,data science,110,pending,1.19,,254.0,1999-12-06 00:00:00,"0398 Zoe Walk Suite 987, New Aaron","something, sea",2.0,4.0,5.0,"which, prove",3.0,1096.0,1000.0,HP,2018.0,Apple,2019.0,New Aaron,,
582,583,,22.0,male,,,Thompsonhaven,,2022-12-12 06:42:31,data science,117,active,0.0,good,283.0,2018-07-29 00:00:00,UZ 100081 Tashkent Crawfordport,"reason, far",,,,,,,,,,,,Tashkent,Crawfordport,100081
583,584,Sheila Bell,20.0,female,,,Robertville,monicabarber@hotmail.com,,data science,100,active,3.7,,127.0,2016-07-24 08:38:00,"683 Timothy Harbor, Mooreland","we, husband",1.0,3.0,2.0,"instead, this",3.0,875.0,1382.0,Lenovo,2022.0,Xiaomi,2023.0,Mooreland,,
584,585,,19.0,female,90.0,,East Joshua,,2021-07-12 00:25:59,data science,82,active,,,187.0,1984-06-09 14:32:00,"9561 Corey Coves Suite 845, Lucasview",,,,,,,,,,,,,Lucasview,,
585,586,Kevin Thomas,18.0,female,,,Glasstown,,,data science,110,inactive,0.0,excellent,91.0,2022-02-22 12:51:27,"Rochachester 7-kv, dom 22, Tashkent",,,,,,,,,,,,,Tashkent,Rochachester,
586,587,Dr. Brandon Berry,20.0,female,,+1-153-238-9492,New Carmenmouth,,,ds,110,pending,,average,219.0,1991-06-13 11:17:00,"Apartment 2, Port Yvonnefort district, Tashkent, UZ, 100944",,,,,,,,,,,,,Tashkent,Port Yvonnefort,100944
587,588,Crystal Olsen,22.0,female,99.0,,Joshuahaven,,,python,79,active,2.9,,71.0,2022-04-28 23:29:45,"North Christineberg 8-kv, dom 22, Tashkent","popular, statement",2.0,5.0,3.0,"become, join",1.0,903.0,822.0,Dell,2023.0,Apple,2021.0,Tashkent,North,
588,589,Joseph Wilson,22.0,male,,,Monroeview,michaeljones@moon-foster.com,1972-03-09 00:00:00,python,110,active,,excellent,265.0,2021-12-18 22:57:13,"9406 Black Common, Boltonmouth","song, range",2.0,2.0,4.0,"father, himself",5.0,584.0,230.0,HP,2022.0,Apple,2018.0,Boltonmouth,,
589,590,,20.0,male,,,South Michaelhaven,ewalters@russell.info,1973-03-17 09:24:01,data science,88,pending,4.5,excellent,194.0,1991-02-20 00:00:00,"6542 Kristin Bridge Apt. 211, West Jessicaland","security, such",5.0,3.0,4.0,"instead, establish",4.0,1215.0,1022.0,HP,2022.0,Xiaomi,2023.0,West Jessicaland,,
590,591,Dean Moore,18.0,female,63.0,,Perryland,hsmith@nelson-bryant.com,1976-06-11 00:00:00,data science,110,pending,2.0,excellent,289.0,1986-10-31 00:00:00,"Apartment 18, South Garyport district, Tashkent, UZ, 100844","positive, could",1.0,3.0,4.0,"full, job",3.0,613.0,1177.0,HP,2022.0,Apple,2022.0,Tashkent,South Garyport,100844
591,592,,18.0,,90.0,+1-652-322-1481,Colestad,sonyajackson@gmail.com,2003-07-19 06:09:17,python,100,active,,average,204.0,2017-11-16 00:00:00,"Richardview 27-kv, dom 45, Tashkent","owner, response",4.0,3.0,3.0,"food, environmental",4.0,304.0,610.0,Dell,2018.0,Samsung,2019.0,Tashkent,Richardview,
592,593,Edward Holmes,18.0,female,62.0,,Matthewport,jbean@hughes-arnold.com,1984-01-11 00:00:00,python,110,pending,,average,209.0,2007-03-11 08:56:00,"BROKEN,ADDRESS,DATA,,,","red, major",2.0,1.0,5.0,"bring, certainly",3.0,217.0,1427.0,Lenovo,2020.0,Samsung,2022.0,,,
593,594,Sheila Contreras,21.0,female,97.0,,Ellisonstad,,1998-02-04 10:45:00,data science,100,active,,excellent,91.0,1990-10-07 20:23:00,"41891 Jacob Parkway, Evansbury","believe, article",1.0,2.0,4.0,"off, here",5.0,1142.0,893.0,Lenovo,2024.0,Xiaomi,2020.0,Evansbury,,
594,595,Vincent Pena,22.0,female,57.0,+1-979-887-3158,West Craigview,,2001-10-29 23:54:51,data science,110,pending,4.5,average,251.0,1991-03-24 00:00:00,"117 Lyons Knolls, New Tylerchester","house, true",3.0,5.0,3.0,"throughout, recently",5.0,1314.0,320.0,HP,2023.0,Xiaomi,2019.0,New Tylerchester,,
595,596,Bobby House,20.0,male,90.0,,Shannonburgh,,2022-05-02 07:44:44,ds,103,pending,4.0,average,235.0,2023-02-25 03:31:55,"Apartment 29, Hamiltonville district, Tashkent, UZ, 100697","point, itself",1.0,4.0,2.0,"great, short",5.0,957.0,517.0,Dell,2019.0,Xiaomi,2024.0,Tashkent,Hamiltonville,100697
596,597,,22.0,female,,,Port Frederick,,2023-05-26 11:12:31,python,100,inactive,1.56,,270.0,,UZ 100979 Tashkent Harttown,"almost, rest",,,,,,,,,,,,Tashkent,Harttown,100979
597,598,Jonathan King,20.0,,,,North Andrea,,2017-12-13 00:00:00,data science,100,active,0.0,average,264.0,2021-11-15 15:24:25,"912 Anderson Island, Lake David","society, hot",1.0,4.0,2.0,"election, job",0.0,479.0,958.0,Lenovo,2017.0,Samsung,2022.0,Lake David,,
598,599,Eric Medina,,,,,New Zachary,,2016-10-02 00:00:00,data science,70,active,4.5,good,92.0,,UZ 100418 Tashkent West Jasonberg,"real, save",4.0,1.0,4.0,"ten, skill",5.0,334.0,483.0,HP,2018.0,Xiaomi,2022.0,Tashkent,West Jasonberg,100418
599,600,Zachary Johnson,18.0,male,,+1-508-180-1870,New Markshire,qrice@hotmail.com,2021-02-18 14:52:51,python,100,active,3.7,average,147.0,2020-12-02 03:58:42,UZ 100915 Tashkent Jamesport,"happen, night",,,,,,,,,,,,Tashkent,Jamesport,100915
600,601,Ashley Andrade,21.0,male,,,Dunnville,,,python,110,active,4.5,excellent,202.0,2020-09-22 06:42:28,"South Kelsey 19-kv, dom 5, Tashkent","military, blood",1.0,2.0,3.0,"coach, response",3.0,711.0,1071.0,Lenovo,2020.0,Samsung,2020.0,Tashkent,South,
601,602,Martha Ruiz,19.0,,58.0,,West Gregory,kfrancis@gmail.com,1980-02-06 19:22:00,python,115,pending,3.7,average,244.0,2022-07-29 20:13:58,UZ 100884 Tashkent Powellmouth,"chair, lay",5.0,3.0,1.0,"respond, building",1.0,349.0,844.0,Lenovo,2021.0,Samsung,2019.0,Tashkent,Powellmouth,100884
602,603,Pamela Carr,18.0,,95.0,+1-166-976-6040,Christopherside,lwilliams@gmail.com,1979-12-03 00:00:00,python,116,active,4.5,good,169.0,2021-12-11 12:02:02,"198 Gary Mills Apt. 152, East Joshuatown",,,,,,,,,,,,,East Joshuatown,,
603,604,Mrs. Angela Tyler,21.0,female,63.0,,Morrisontown,,1996-01-11 23:11:17,data science,108,active,4.5,,251.0,1977-07-29 08:19:13,"8126 Herrera Point Apt. 428, Tuckerside","else, take",1.0,2.0,3.0,"interesting, pay",3.0,593.0,353.0,Lenovo,2023.0,Xiaomi,2022.0,Tuckerside,,
604,605,Grant Rowland,19.0,male,54.0,,East Deniseburgh,,1984-04-19 19:46:23,data science,110,pending,2.81,,107.0,1994-09-04 00:00:00,"Wrightfort 30-kv, dom 45, Tashkent","wide, wonder",5.0,5.0,2.0,"nor, many",1.0,1417.0,526.0,HP,2021.0,Apple,2023.0,Tashkent,Wrightfort,
605,606,,19.0,male,,+1-072-868-5308,West Adrianchester,foxmary@martin-palmer.info,1986-09-08 02:58:00,data science,110,pending,,excellent,148.0,,"BROKEN,ADDRESS,DATA,,,","difficult, want",2.0,5.0,2.0,"case, fire",5.0,560.0,845.0,Dell,2021.0,Apple,2024.0,,,
606,607,Jason Cherry,18.0,,,+1-477-082-8683,New Angiefort,,2009-09-16 10:18:00,data science,65,inactive,3.7,good,94.0,2024-03-09 07:30:51,"Port Tinafurt 28-kv, dom 37, Tashkent","able, trip",4.0,1.0,4.0,"although, less",2.0,612.0,729.0,HP,2023.0,Apple,2019.0,Tashkent,Port,
607,608,,21.0,female,,,Michaelhaven,,2023-01-31 21:20:16,ds,83,pending,,,194.0,2022-12-02 00:00:00,"10158 Tiffany Heights Apt. 563, Port Guyfurt","whose, message",3.0,4.0,5.0,"skin, article",2.0,1333.0,623.0,HP,2016.0,Apple,2020.0,Port Guyfurt,,
608,609,Nicholas Thompson,20.0,female,,,South Michaelberg,,,data science,100,active,3.7,good,233.0,1986-09-08 11:26:06,"69161 Newman Summit Suite 430, West Michaelchester","debate, those",,,,,,,,,,,,West Michaelchester,,
609,610,,22.0,female,,,Port Michaeltown,,,data science,79,pending,4.33,good,79.0,1980-01-12 00:00:00,UZ 100562 Tashkent Evansmouth,,,,,,,,,,,,,Tashkent,Evansmouth,100562
610,611,Nicole Peterson,21.0,female,99.0,,Mooreborough,,1992-01-16 17:45:00,data science,110,inactive,,,258.0,2023-03-02 22:34:52,"505 Ariana Run, Carrolltown","down, technology",5.0,3.0,3.0,"central, ahead",5.0,305.0,1017.0,Lenovo,2020.0,Xiaomi,2021.0,Carrolltown,,
611,612,Natalie Brown,20.0,male,90.0,,West Hunter,,1971-08-13 08:06:28,data science,72,active,0.0,excellent,131.0,2016-04-05 00:00:00,"Port Gary 3-kv, dom 11, Tashkent","attorney, stay",,,,,,,,,,,,Tashkent,Port,
612,613,Robert Hubbard,18.0,female,83.0,,Deannachester,,1970-03-05 16:15:00,data science,106,active,,average,236.0,2022-11-05 02:32:49,"Port Charlene 26-kv, dom 20, Tashkent","environmental, create",1.0,5.0,4.0,"American, range",5.0,743.0,1191.0,HP,2019.0,Apple,2020.0,Tashkent,Port,
613,614,,22.0,female,62.0,,South Christian,elizabethgolden@yahoo.com,2022-09-21 04:31:53,data science,100,inactive,3.7,excellent,297.0,2022-01-09 00:05:02,"Billyland 10-kv, dom 4, Tashkent","good, garden",5.0,4.0,5.0,"check, rise",4.0,694.0,1296.0,Lenovo,2018.0,Xiaomi,2018.0,Tashkent,Billyland,
614,615,Michelle Chambers,20.0,female,50.0,,Port Kevinfort,awong@novak.com,2014-08-26 22:13:00,data science,108,pending,2.0,good,62.0,,UZ 100049 Tashkent Cherylport,"college, public",,,,,,,,,,,,Tashkent,Cherylport,100049
615,616,,18.0,female,90.0,+1-128-955-5777,Kimberlyborough,,2021-09-15 07:20:58,data science,100,active,2.0,good,125.0,2024-02-05 00:00:00,"08930 Benjamin Lane, North Jade","above, summer",3.0,2.0,3.0,"bag, team",1.0,1340.0,708.0,Dell,2018.0,Samsung,2021.0,North Jade,,
616,617,Erica Ayala,20.0,male,63.0,+1-380-629-6377,Barkerfurt,,2019-04-18 02:11:00,ds,111,pending,,,195.0,2008-08-01 14:33:00,"BROKEN,ADDRESS,DATA,,,","investment, affect",5.0,3.0,3.0,"environment, marriage",5.0,725.0,1271.0,HP,2024.0,Xiaomi,2022.0,,,
617,618,,18.0,,90.0,+1-280-708-9777,West Robinport,,2017-05-17 00:00:00,data science,97,active,,average,293.0,1991-04-28 00:00:00,UZ 100277 Tashkent Lake Eric,"or, act",,,,,,,,,,,,Tashkent,Lake Eric,100277
618,619,,22.0,,86.0,,East Debrabury,tgentry@khan.org,2018-11-28 00:00:00,python,89,active,,excellent,54.0,2023-04-16 13:30:00,"BROKEN,ADDRESS,DATA,,,","almost, situation",3.0,3.0,4.0,"executive, just",4.0,301.0,1272.0,Dell,2016.0,Xiaomi,2023.0,,,
619,620,Leslie Owens,20.0,female,,,West Crystal,,1991-11-19 17:07:00,data science,74,pending,0.0,good,224.0,,UZ 100564 Tashkent Stephaniemouth,"father, anything",1.0,1.0,3.0,"fight, become",0.0,802.0,936.0,Dell,2021.0,Xiaomi,2023.0,Tashkent,Stephaniemouth,100564
620,621,,,male,90.0,+1-345-654-9722,Debraburgh,lisa87@yahoo.com,,data science,107,inactive,0.0,excellent,263.0,2023-10-07 16:53:06,"South Carlaville 30-kv, dom 42, Tashkent",,,,,,,,,,,,,Tashkent,South,
621,622,,20.0,female,,+1-611-929-7938,Port Melinda,jonesmaria@hamilton.com,1990-10-06 00:00:00,data science,100,active,3.7,excellent,130.0,,"064 Flowers Via Suite 056, New Michael","what, soldier",,,,,,,,,,,,New Michael,,
622,623,,18.0,female,,+1-598-350-3851,North Adamton,,1982-09-10 00:00:00,python,100,active,,,130.0,2022-10-12 04:59:01,"54503 Weber Islands, West Jennifer","anyone, whom",4.0,5.0,3.0,"far, phone",2.0,1121.0,1265.0,HP,2015.0,Samsung,2018.0,West Jennifer,,
623,624,,20.0,female,67.0,+1-729-131-7348,West Anthony,djefferson@martinez.biz,2022-06-08 16:26:47,ds,100,inactive,0.0,,200.0,2023-08-13 15:39:07,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
624,625,Mark Stewart,21.0,,66.0,,Rileyview,,2018-02-05 10:20:00,python,110,inactive,2.0,excellent,204.0,2022-09-25 09:15:45,"Apartment 50, Saraberg district, Tashkent, UZ, 100802","under, participant",3.0,1.0,1.0,"share, hear",1.0,262.0,1221.0,Lenovo,2022.0,Samsung,2020.0,Tashkent,Saraberg,100802
625,626,Linda Jacobson,22.0,,,,North Matthew,,1977-03-11 00:00:00,python,100,inactive,3.7,excellent,226.0,2020-02-02 04:13:11,"Apartment 36, Campbellshire district, Tashkent, UZ, 100191","eight, mission",5.0,5.0,2.0,"together, do",3.0,1088.0,759.0,HP,2018.0,Samsung,2023.0,Tashkent,Campbellshire,100191
626,627,Anthony Hill,19.0,male,,,Richardsonton,,1979-01-27 05:19:50,python,100,inactive,,excellent,126.0,1996-12-18 00:00:00,"BROKEN,ADDRESS,DATA,,,","ground, rule",4.0,1.0,1.0,"meet, describe",1.0,866.0,219.0,HP,2023.0,Xiaomi,2020.0,,,
627,628,Ruben Howard,,female,,,Lake Bruce,,2005-08-30 00:00:00,ds,110,active,0.0,good,116.0,1976-12-25 00:00:00,"842 Robinson Neck Suite 458, Lewisville","whatever, century",,,,,,,,,,,,Lewisville,,
628,629,Eddie Miranda,21.0,male,90.0,,Port Kimberly,,1976-02-12 00:00:00,data science,100,active,3.87,excellent,181.0,,"580 Sean Walk, South Saraview","term, face",3.0,1.0,4.0,"night, red",4.0,762.0,618.0,HP,2018.0,Xiaomi,2018.0,South Saraview,,
629,630,,22.0,female,65.0,,Dustinmouth,,2022-10-11 23:04:59,data science,110,active,4.5,,262.0,1996-03-12 09:14:30,"Apartment 15, West Joseph district, Tashkent, UZ, 100817","man, number",,,,,,,,,,,,Tashkent,West Joseph,100817
630,631,,19.0,female,90.0,+1-686-629-3371,Patriciaport,kristencohen@brown.com,2008-10-17 01:49:29,data science,100,pending,0.0,,214.0,2023-04-22 04:01:42,"New Raymondchester 21-kv, dom 12, Tashkent","range, evidence",3.0,1.0,4.0,"study, listen",4.0,480.0,454.0,HP,2018.0,Xiaomi,2018.0,Tashkent,New,
631,632,Michelle Price,20.0,male,93.0,,Lake Mistyside,,2020-12-02 21:26:45,data science,80,pending,1.39,excellent,187.0,2018-08-05 00:00:00,UZ 100591 Tashkent Bradleymouth,"radio, arm",1.0,2.0,2.0,"offer, hair",0.0,1476.0,1385.0,HP,2015.0,Samsung,2023.0,Tashkent,Bradleymouth,100591
632,633,,18.0,female,72.0,,Jackieville,mthompson@gmail.com,1981-08-14 20:59:00,data science,83,active,,excellent,164.0,,"Apartment 36, Hoffmanbury district, Tashkent, UZ, 100441","shoulder, option",4.0,4.0,5.0,"machine, use",5.0,1141.0,431.0,HP,2024.0,Xiaomi,2021.0,Tashkent,Hoffmanbury,100441
633,634,Jeffrey Greene,,,90.0,+1-829-506-8162,Lake Brianport,,2004-08-16 17:18:00,data science,100,active,4.05,excellent,187.0,1984-12-23 17:20:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
634,635,,21.0,female,100.0,,Lake Joshua,jacobsrandy@collins-harrison.biz,1993-07-04 16:36:32,data science,100,pending,4.5,good,294.0,2023-10-10 18:46:18,UZ 100086 Tashkent Teresafort,,,,,,,,,,,,,Tashkent,Teresafort,100086
635,636,,19.0,female,72.0,,Allenfort,,,data science,88,active,,excellent,252.0,1981-12-19 00:00:00,UZ 100295 Tashkent Lake Cassandraburgh,"yeah, poor",1.0,5.0,1.0,"everybody, easy",5.0,1144.0,1098.0,HP,2023.0,Xiaomi,2024.0,Tashkent,Lake Cassandraburgh,100295
636,637,Melissa Floyd,18.0,female,90.0,+1-428-590-7104,Jamestown,,2012-03-24 00:00:00,python,110,active,0.0,,112.0,,UZ 100152 Tashkent Michaelshire,"poor, common",,,,,,,,,,,,Tashkent,Michaelshire,100152
637,638,,20.0,female,,+1-378-916-4534,Coopermouth,,1991-11-18 09:44:08,data science,100,pending,,excellent,230.0,1984-06-21 00:00:00,"BROKEN,ADDRESS,DATA,,,","computer, during",,,,,,,,,,,,,,
638,639,,22.0,male,56.0,,Monroeview,,1998-06-17 00:00:00,data science,110,inactive,3.38,excellent,235.0,2004-02-27 00:00:00,UZ 100501 Tashkent South Robert,"defense, firm",4.0,3.0,1.0,"capital, contain",1.0,1005.0,453.0,Lenovo,2020.0,Apple,2020.0,Tashkent,South Robert,100501
639,640,,21.0,,90.0,,New Amandastad,,2021-12-19 23:11:24,python,100,inactive,,average,121.0,1991-05-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","big, home",,,,,,,,,,,,,,
640,641,,20.0,female,89.0,+1-558-863-8436,Lucasstad,,2011-08-29 00:00:00,python,100,inactive,,,165.0,2004-07-07 00:00:00,"39572 Sparks Ville, Smithfort","nice, indeed",,,,,,,,,,,,Smithfort,,
641,642,Kristen Wu,20.0,male,90.0,,Port Timothy,,,data science,110,inactive,,excellent,279.0,,"Apartment 23, Jayport district, Tashkent, UZ, 100728","mean, sign",,,,,,,,,,,,Tashkent,Jayport,100728
642,643,,20.0,female,90.0,,West Ryan,,,data science,97,pending,4.5,good,223.0,,"011 Clark Stravenue Apt. 882, Port Ericborough","prove, rest",5.0,3.0,2.0,"carry, cover",3.0,580.0,929.0,Lenovo,2017.0,Xiaomi,2021.0,Port Ericborough,,
643,644,,,female,52.0,+1-134-282-1013,East Angelabury,,1977-10-13 00:00:00,python,84,inactive,3.7,,212.0,2025-01-03 02:54:30,"Apartment 5, Irwinport district, Tashkent, UZ, 100581","plan, hotel",4.0,1.0,2.0,"whose, glass",1.0,1063.0,604.0,Lenovo,2023.0,Samsung,2020.0,Tashkent,Irwinport,100581
644,645,Michael Richardson,20.0,male,90.0,,Carsonbury,,2021-07-27 11:32:29,python,95,pending,4.5,,247.0,,"Apartment 41, North Benjamin district, Tashkent, UZ, 100898","call, low",5.0,2.0,3.0,"scientist, subject",2.0,944.0,291.0,HP,2023.0,Samsung,2022.0,Tashkent,North Benjamin,100898
645,646,Karen Miller,18.0,female,78.0,+1-807-124-2803,New Anthonyberg,,1991-06-04 21:05:42,python,89,inactive,3.7,,66.0,1992-12-12 00:00:00,"Apartment 12, East Christopher district, Tashkent, UZ, 100491",,,,,,,,,,,,,Tashkent,East Christopher,100491
646,647,Meagan Benton,19.0,female,61.0,,West Edward,nathanortiz@stein.com,1985-11-20 05:11:00,data science,115,active,,excellent,299.0,2001-10-07 00:00:00,UZ 100647 Tashkent Fordton,,,,,,,,,,,,,Tashkent,Fordton,100647
647,648,Michelle Turner,20.0,male,90.0,,Port Bethanyton,,2020-11-05 08:00:10,python,110,inactive,3.7,average,84.0,2021-12-16 19:16:51,"Lake James 13-kv, dom 2, Tashkent","force, as",5.0,2.0,4.0,"store, artist",5.0,1332.0,579.0,HP,2020.0,Samsung,2020.0,Tashkent,Lake,
648,649,,21.0,,,+1-514-135-2854,West Eric,,2016-03-19 00:00:00,python,112,pending,3.7,excellent,61.0,2021-03-21 00:00:00,"Apartment 22, Thomasborough district, Tashkent, UZ, 100030","close, lawyer",,,,,,,,,,,,Tashkent,Thomasborough,100030
649,650,Janice Sutton,18.0,,,,Carterton,,,python,64,pending,3.7,average,284.0,1986-01-21 06:47:27,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
650,651,Ryan Wilson,18.0,female,65.0,+1-641-481-4742,Michaelport,jacksonvictoria@mullins-fuller.net,2007-04-29 09:49:00,data science,98,active,2.23,excellent,183.0,1998-01-14 00:00:00,UZ 100519 Tashkent Rodneytown,"recently, catch",3.0,5.0,1.0,"night, none",3.0,310.0,480.0,Dell,2016.0,Xiaomi,2024.0,Tashkent,Rodneytown,100519
651,652,,18.0,female,90.0,,Danatown,,1978-02-18 21:56:00,python,100,inactive,0.0,excellent,131.0,2022-12-01 23:40:15,UZ 100805 Tashkent Cabreraberg,"ball, himself",,,,,,,,,,,,Tashkent,Cabreraberg,100805
652,653,Melissa Moore DDS,20.0,male,84.0,,South Johnton,,1995-11-06 00:00:00,python,100,pending,1.3,excellent,135.0,2003-05-19 00:00:00,"Apartment 17, West Gregoryburgh district, Tashkent, UZ, 100707",,,,,,,,,,,,,Tashkent,West Gregoryburgh,100707
653,654,Tina Brown,20.0,female,,,Ginafort,,1975-12-14 17:01:28,python,120,pending,,excellent,225.0,2019-03-28 00:00:00,"West Jameschester 12-kv, dom 34, Tashkent","commercial, person",,,,,,,,,,,,Tashkent,West,
