student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json
478,Jason Michael,20.0,male,83.0,+1-311-913-3615,West Jessefurt,vmurphy@baker.com,,data science,100,active,4.5,excellent,169.0,2003-12-10 00:00:00,"Apartment 45, Wilsonmouth district, Tashkent, UZ, 100904","{'hobbies': ['they', 'ball'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 1}, 'soft': ['if', 'eye']}, 'family': {'siblings': 1, 'income': {'father': 213, 'mother': 255}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}"
479,Brian Weiss,21.0,male,90.0,325-698-3868,East Stephanie,zmcgee@hotmail.com,1995-03-12 07:15:00,data science,110,active,2.0,average,290.0,1978-02-06 06:25:00,"386 Stanley Club Suite 051, West Dawn","{""hobbies"": [""Democrat"", ""property""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 1}, ""soft"": [""growth"", ""member""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 226, ""mother"": 559}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}"
480,,18.0,female,,(039)728-2149,East Thomasview,christopher88@hotmail.com,2015-02-19 19:05:00,data science,100,active,0.0,excellent,80.0,1986-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
481,Michael Horn,18.0,male,93.0,+1-142-871-0815-859,East Rodney,,1970-05-10 00:00:00,ds,71,pending,0.0,excellent,259.0,2021-07-24 21:06:53,UZ 100575 Tashkent Peterland,"{""hobbies"": [""south"", ""positive""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 1}, ""soft"": [""effort"", ""condition""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1277, ""mother"": 466}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}"
482,Kimberly Douglas,20.0,male,90.0,001-404-773-6044-4923,Gregoryton,debrawright@hotmail.com,2023-04-01 20:43:00,python,78,pending,3.64,excellent,98.0,1972-10-18 23:00:00,UZ 100278 Tashkent New Calvinstad,"{'hobbies': ['its', 'cultural'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['east', 'while']}, 'family': {'siblings': 0, 'income': {'father': 463, 'mother': 839}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}"
483,Matthew Moore,22.0,,76.0,838-253-7573-57049,Cooperland,,1985-06-07 23:50:00,data science,89,active,3.62,excellent,231.0,1984-06-26 00:00:00,"Apartment 30, Lake Johnland district, Tashkent, UZ, 100801","{'hobbies': ['same', 'through'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 1}, 'soft': ['fall', 'inside']}, 'family': {'siblings': 1, 'income': {'father': 685, 'mother': 1114}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}"
484,,,male,85.0,018-396-2474-93355,Snowside,hnorton@gmail.com,2011-11-05 00:00:00,data science,94,active,2.0,,258.0,,"72389 Schmidt Place Apt. 885, South Patrickshire","{hobbies:['hold', 'reality']}"
485,Scott Alexander,18.0,female,,675-389-8181-5165,South Anthonytown,chenderson@johnson.com,,data science,110,active,,good,256.0,2008-08-19 00:00:00,"495 Ochoa Extensions, East Alexander","{'hobbies': ['skill', 'effect'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 3}, 'soft': ['main', 'serve']}, 'family': {'siblings': 1, 'income': {'father': 432, 'mother': 1046}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}"
486,,,female,90.0,,Shortbury,,2000-08-12 00:00:00,data science,110,pending,3.07,average,260.0,1990-11-26 00:00:00,"127 Wong Locks, South Sarah",INVALID_JSON_DATA
487,Linda French,18.0,female,90.0,655-977-5808-99604,New Robert,,1992-01-27 00:00:00,data science,110,pending,,,154.0,,"Apartment 9, Cochranland district, Tashkent, UZ, 100971",INVALID_JSON_DATA
488,Darin Butler,22.0,female,54.0,,Hunterview,,,data science,100,inactive,2.0,average,253.0,2018-08-07 09:23:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['send', 'space'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['concern', 'unit']}, 'family': {'siblings': 5, 'income': {'father': 1457, 'mother': 1225}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}"
489,,19.0,male,,,South Zachary,yolandarodriguez@hall-baird.com,2010-04-24 01:56:00,data science,110,active,,excellent,230.0,,"Port Jayton 7-kv, dom 3, Tashkent",INVALID_JSON_DATA
490,,21.0,female,59.0,5924951232,Batesside,kevin16@gmail.com,2021-10-27 18:58:09,python,114,inactive,,excellent,198.0,,"80592 Wiley Views Suite 243, East Thomasville","{'hobbies': ['each', 'team'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 1}, 'soft': ['data', 'question']}, 'family': {'siblings': 4, 'income': {'father': 1122, 'mother': 940}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}"
491,Richard Sandoval,20.0,male,90.0,001-515-268-2891-49743,West Matthew,frankmcguire@galloway.com,1979-02-13 00:00:00,data science,92,inactive,4.46,good,70.0,,"North James 7-kv, dom 5, Tashkent","{'hobbies': ['article', 'drug'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 5}, 'soft': ['firm', 'reflect']}, 'family': {'siblings': 2, 'income': {'father': 250, 'mother': 889}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}"
492,,18.0,,90.0,001-517-075-5970,Rivasstad,,2000-07-13 00:00:00,data science,84,active,3.7,,96.0,1976-05-09 04:44:25,"Apartment 30, North Kimberlymouth district, Tashkent, UZ, 100183",INVALID_JSON_DATA
493,Raymond Schultz,19.0,male,95.0,001-561-804-2963-9345,North Jordanton,,2003-01-04 00:00:00,data science,100,pending,1.1,excellent,163.0,2001-05-06 00:00:00,"38022 Theresa Highway Suite 457, East Markbury",INVALID_JSON_DATA
494,,20.0,male,90.0,935-314-2098,West Josephburgh,,1999-02-28 00:00:00,python,110,active,,good,180.0,1995-10-30 02:37:49,UZ 100134 Tashkent Fitzgeraldside,INVALID_JSON_DATA
495,,20.0,,93.0,+1-599-634-0361-3345,New Carolyn,,2012-11-11 00:00:00,data science,116,active,,average,268.0,1982-11-22 18:35:00,UZ 100401 Tashkent Port Christopher,INVALID_JSON_DATA
496,Ruth Pierce,20.0,,72.0,(788)046-2945-8358,West Joelstad,,,data science,110,pending,,good,221.0,2003-02-07 00:00:00,"655 Hughes Rapid Suite 623, New Kevin","{'hobbies': ['consumer', 'operation'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 3}, 'soft': ['about', 'this']}, 'family': {'siblings': 2, 'income': {'father': 1109, 'mother': 913}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}"
497,,20.0,male,74.0,3644863509,Destinybury,,2021-01-21 12:26:06,python,92,pending,,excellent,188.0,1979-11-28 00:00:00,"Apartment 2, Bakerhaven district, Tashkent, UZ, 100284","{""hobbies"": [""hotel"", ""serve""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 5}, ""soft"": [""realize"", ""company""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 818, ""mother"": 495}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}"
498,,21.0,male,90.0,,Angelafurt,ahouston@gmail.com,2021-06-27 00:00:00,data science,100,inactive,,excellent,151.0,1972-05-26 00:00:00,"27108 Mark Ranch, Jenniferchester","{'hobbies': ['close', 'class'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 5}, 'soft': ['nice', 'line']}, 'family': {'siblings': 3, 'income': {'father': 530, 'mother': 583}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}"
499,,20.0,male,77.0,001-089-673-5998-4435,Carolshire,taylorwilliam@knapp.com,2022-01-22 07:45:11,data science,100,inactive,1.17,average,85.0,2023-01-14 12:50:16,"89583 Crawford Crescent, Port William","{'hobbies': ['during', 'similar'], 'skills': {'tech': {'python': 2, 'excel': 1, 'sql': 4}, 'soft': ['according', 'race']}, 'family': {'siblings': 5, 'income': {'father': 463, 'mother': 998}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}"
500,Jason Johnson,19.0,female,61.0,+1-975-142-8955-4988,Mariachester,mreynolds@yahoo.com,1979-03-22 07:15:00,data science,100,active,,excellent,162.0,1971-02-03 14:15:08,"47640 Lambert Camp Apt. 309, Port Keithport","{hobbies:['leg', 'kid']}"
501,Dominique Steele,22.0,male,77.0,,Natalieland,christinepatterson@powell.biz,1971-08-04 00:00:00,data science,100,inactive,,good,66.0,,"847 Thompson Fall Suite 006, Pooleburgh","{'hobbies': ['and', 'have'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 1}, 'soft': ['hope', 'cut']}, 'family': {'siblings': 2, 'income': {'father': 983, 'mother': 1182}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}"
502,Erica Fisher,21.0,,91.0,+1-629-321-7183-5410,North Jeffreytown,,2012-01-07 04:36:30,data science,64,inactive,2.0,average,277.0,2009-12-12 06:45:00,UZ 100612 Tashkent New Catherinemouth,INVALID_JSON_DATA
503,Bonnie Fitzpatrick,20.0,female,76.0,,Lake Allison,goldengregory@garcia.net,2003-02-25 00:00:00,data science,109,active,4.5,,165.0,2020-12-11 21:06:54,"Apartment 8, Lake Gregory district, Tashkent, UZ, 100234","{'hobbies': ['nation', 'great'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['collection', 'difference']}, 'family': {'siblings': 0, 'income': {'father': 531, 'mother': 391}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}"
504,Tara Wood,21.0,female,92.0,+1-194-387-2135-43716,Sethtown,troywalters@thornton-obrien.info,2006-02-20 00:00:00,data science,100,active,,,93.0,1975-04-12 11:14:27,"Carrieside 11-kv, dom 25, Tashkent","{hobbies:['nothing', 'concern']}"
505,Cody Smith,20.0,male,90.0,001-700-975-7215-948,East Michealstad,reginald97@bell.com,,data science,110,inactive,0.0,good,190.0,,"West Lindaburgh 28-kv, dom 1, Tashkent","{""hobbies"": [""really"", ""coach""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 1}, ""soft"": [""opportunity"", ""maintain""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 870, ""mother"": 934}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}"
506,Philip Johnson,18.0,female,53.0,+1-998-997-7232-267,West Morganton,,1990-01-30 03:14:00,data science,90,active,0.0,good,221.0,1986-09-02 00:00:00,UZ 100704 Tashkent South Breannaview,"{hobbies:['option', 'history']}"
507,Jeremy Gonzales,22.0,male,90.0,,Savagefort,,2023-08-01 12:46:31,ds,100,inactive,1.55,,172.0,,"Port Jose 5-kv, dom 24, Tashkent","{hobbies:['data', 'level']}"
508,Patrick Morris,20.0,,90.0,612-513-1237-304,Port Erinfort,arianawashington@yahoo.com,2011-11-04 00:00:00,data science,100,inactive,,excellent,171.0,1998-04-19 03:54:23,"Apartment 46, Rickyport district, Tashkent, UZ, 100191","{""hobbies"": [""pull"", ""young""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 1}, ""soft"": [""it"", ""listen""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1343, ""mother"": 1340}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}"
509,,20.0,male,,1321072376,Lake Paul,ywatkins@hotmail.com,1996-02-01 02:27:00,data science,110,active,4.5,average,204.0,1993-10-27 00:00:00,UZ 100167 Tashkent New Aaron,"{'hobbies': ['reflect', 'anything'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['writer', 'huge']}, 'family': {'siblings': 3, 'income': {'father': 363, 'mother': 751}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}"
510,Jodi Collins,18.0,female,95.0,269-952-1256-562,Gabrielhaven,kylerivera@hotmail.com,1981-09-17 20:59:04,data science,98,inactive,,,78.0,2021-07-25 02:11:14,"Reyesfurt 8-kv, dom 19, Tashkent",INVALID_JSON_DATA
511,,19.0,female,,599-034-2124-34892,Smithshire,rachel94@yahoo.com,1995-05-17 00:00:00,python,85,inactive,3.7,excellent,105.0,,"Davisville 14-kv, dom 40, Tashkent",INVALID_JSON_DATA
512,Richard Black,20.0,male,63.0,715-632-2350-872,West Donaldfort,pattersonandrew@pierce.com,1989-03-04 00:00:00,data science,110,active,3.59,excellent,254.0,1970-01-29 11:05:00,"4538 Frost Mill, North Lisa","{'hobbies': ['yourself', 'anyone'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 4}, 'soft': ['east', 'opportunity']}, 'family': {'siblings': 2, 'income': {'father': 392, 'mother': 1135}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}"
513,Donald Barker,20.0,,,,West Shawnview,richardsthomas@welch-west.info,2022-12-30 04:24:00,python,94,inactive,,average,267.0,2012-03-14 15:23:57,"54212 Kyle Club Apt. 536, Fletcherfurt","{hobbies:['discover', 'hour']}"
514,Logan Molina,21.0,male,90.0,(007)545-2962,Micheleport,nathan37@howard-parsons.com,,python,110,inactive,3.77,average,57.0,2008-11-05 00:00:00,"Debraville 14-kv, dom 26, Tashkent","{'hobbies': ['body', 'occur'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 5}, 'soft': ['wide', 'month']}, 'family': {'siblings': 3, 'income': {'father': 475, 'mother': 947}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}"
515,,22.0,female,90.0,,Steeleshire,rangelmichelle@gmail.com,1970-10-06 00:00:00,data science,86,inactive,1.33,good,183.0,1970-03-15 00:00:00,"8384 Michael Knoll Suite 400, Jamesview","{""hobbies"": [""get"", ""like""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 1}, ""soft"": [""international"", ""some""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 352, ""mother"": 1182}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}"
516,Sherry Rivera,19.0,male,93.0,+1-752-409-6717-449,North Tylerhaven,,,data science,65,pending,0.0,excellent,281.0,2023-01-04 23:05:30,"Apartment 20, West Briana district, Tashkent, UZ, 100038","{hobbies:['back', 'though']}"
517,,20.0,male,90.0,,Port Benjamin,,1975-10-04 00:00:00,data science,110,pending,2.0,excellent,103.0,1986-04-10 01:29:00,"Apartment 3, North David district, Tashkent, UZ, 100437","{""hobbies"": [""current"", ""truth""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 2}, ""soft"": [""know"", ""how""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 807, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}"
518,,18.0,,90.0,(608)151-1642,South Steven,brianna72@yahoo.com,,data science,71,active,3.7,excellent,53.0,2016-02-23 00:00:00,"Apartment 41, North Eric district, Tashkent, UZ, 100515","{'hobbies': ['rule', 'specific'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 1}, 'soft': ['then', 'but']}, 'family': {'siblings': 0, 'income': {'father': 1006, 'mother': 1059}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}"
519,Debra Hanson,19.0,male,,,Sarahton,,2000-09-09 09:27:00,data science,100,active,,average,136.0,1996-11-08 00:00:00,"Apartment 10, Michaelhaven district, Tashkent, UZ, 100000","{'hobbies': ['field', 'well'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 4}, 'soft': ['go', 'age']}, 'family': {'siblings': 3, 'income': {'father': 742, 'mother': 455}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}"
520,,19.0,male,63.0,,Danielfurt,beckjoseph@yates-green.info,2022-09-20 02:10:17,ds,110,pending,4.5,average,174.0,,"0127 Salazar Hollow, Kimberlyfurt","{'hobbies': ['mouth', 'perhaps'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['agent', 'history']}, 'family': {'siblings': 4, 'income': {'father': 236, 'mother': 1113}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}"
521,Maxwell Smith,18.0,male,,7925460992,New Laura,,,ds,62,active,3.7,excellent,245.0,1975-06-18 21:28:17,"Taylorstad 17-kv, dom 5, Tashkent","{'hobbies': ['consumer', 'there'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 5}, 'soft': ['black', 'step']}, 'family': {'siblings': 3, 'income': {'father': 438, 'mother': 1056}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}"
522,,20.0,male,67.0,191-971-2973,Leachberg,,1983-06-11 00:00:00,python,105,active,4.5,excellent,83.0,2023-10-12 11:48:07,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""back"", ""tell""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 4}, ""soft"": [""if"", ""boy""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 339, ""mother"": 655}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}"
523,Matthew Madden,20.0,,81.0,199-491-4573-50622,Port Samanthaport,,1996-02-09 00:00:00,ds,110,active,,good,70.0,2023-04-11 18:02:39,"Ashleyfurt 26-kv, dom 22, Tashkent","{""hobbies"": [""could"", ""if""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 5}, ""soft"": [""crime"", ""common""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 423, ""mother"": 622}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}"
524,David Sanchez,18.0,female,72.0,664-042-7375-5152,Elizabethside,,2015-10-29 00:00:00,data science,110,inactive,4.5,excellent,292.0,2023-10-19 02:30:27,"98293 April Keys, New Timothyfurt","{hobbies:['around', 'may']}"
525,Kayla Walker,18.0,,50.0,,South Maria,ethanwilliams@hotmail.com,1994-06-04 00:00:00,python,110,inactive,,excellent,188.0,2020-09-28 00:00:00,"8564 Sara Plaza, Lake Davidbury","{'hobbies': ['wear', 'challenge'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 1}, 'soft': ['black', 'approach']}, 'family': {'siblings': 2, 'income': {'father': 277, 'mother': 707}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}"
526,Angela Stark,20.0,female,,+1-305-985-7137-67079,North Johnville,gallowaycarol@yahoo.com,2010-04-02 02:49:27,data science,110,inactive,4.5,good,206.0,2008-03-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['admit', 'girl']}"
527,Anthony Grant,18.0,female,,001-618-190-1805-5460,North Ashley,,2001-07-25 18:51:00,data science,110,inactive,0.0,average,115.0,2017-01-27 04:18:00,"Apartment 16, Allisonville district, Tashkent, UZ, 100171","{hobbies:['investment', 'learn']}"
528,Austin Christian,21.0,,,831-215-8415-77062,Morenoshire,,2022-09-02 15:57:08,data science,110,pending,4.5,average,232.0,2018-10-09 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
529,Jonathan Hendricks,18.0,female,,839-383-1519-956,New Ashley,jeremiahwiggins@simmons.biz,2022-03-07 08:51:25,data science,100,active,,,138.0,2023-01-31 03:36:02,"85228 Yoder Fields Suite 360, Davidside","{hobbies:['analysis', 'continue']}"
530,Leslie Cox,22.0,female,,,Rickyside,,2022-08-27 00:00:00,python,62,active,2.04,,277.0,1994-10-04 00:00:00,"East Ryan 7-kv, dom 2, Tashkent","{""hobbies"": [""animal"", ""by""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 2}, ""soft"": [""full"", ""know""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 979, ""mother"": 572}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}"
531,William Powell,21.0,female,77.0,2974598801,West Christopherhaven,,2016-03-19 00:00:00,ds,95,inactive,,excellent,276.0,1999-06-30 00:00:00,"911 Shields Via, Debbiehaven",INVALID_JSON_DATA
532,,18.0,female,92.0,,Robertside,xpeters@osborn.com,1976-02-23 00:00:00,data science,71,pending,2.0,average,141.0,2020-11-08 21:57:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['bring', 'relate'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 1}, 'soft': ['light', 'good']}, 'family': {'siblings': 1, 'income': {'father': 752, 'mother': 1262}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}"
